symbol,ivmean10,ivmean10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,ivmean1080,ivmean1080_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
SNOY,,,,,0.9215,,,,,,1.0754,
SNPE,0.1656,,0.1445,,0.1867,,0.1656,,0.1445,,0.1867,
SNPS,0.3528,76.0,0.3537,76.0,0.352,74.0,0.3723,87.0,0.3685,86.0,0.3762,88.0
SNSR,,,0.2045,,,,,,0.1999,,,
SNV,0.3063,49.0,0.3369,57.0,0.2757,39.0,0.3526,60.0,0.3429,62.0,0.3624,57.0
SNX,0.3516,65.0,0.3533,66.0,0.35,63.0,0.2825,22.0,0.27,20.0,0.295,25.0
SNY,0.2169,36.0,0.2072,35.0,0.2266,41.0,0.2118,23.0,0.1467,8.0,0.2768,51.0
SO,0.1786,63.0,0.1922,76.0,0.165,49.0,0.1944,68.0,0.1416,36.0,0.2472,77.0
SOBO,0.4131,,0.3715,,0.4547,,0.3415,,0.3715,,0.3114,
SOC,0.7717,,0.7587,,0.7847,,0.7291,,0.7209,,0.7373,
SOCL,0.2515,49.0,0.2411,50.0,0.2619,51.0,0.2249,30.0,0.2002,31.0,0.2496,28.0
SOFI,0.5642,,0.5557,,0.5728,,0.6455,,0.6535,,0.6375,
SOFX,1.1639,,1.0609,,1.267,,1.2645,,1.1796,,1.3494,
SOHU,0.5192,59.0,0.5996,73.0,0.4388,37.0,0.4614,46.0,0.4879,56.0,0.4348,35.0
SOLV,0.349,,0.3481,,0.3499,,0.3285,,0.3237,,0.3333,
SON,0.3525,90.0,0.2992,81.0,0.4058,93.0,0.2302,60.0,0.1989,52.0,0.2614,67.0
SONO,0.4766,57.0,0.4814,59.0,0.4718,54.0,0.4596,46.0,0.4625,53.0,0.4566,40.0
SONY,0.3052,,0.3023,,0.3081,,0.3408,,0.3408,,0.3408,
SOPH,1.12,,0.998,,1.2419,,1.1455,,0.998,,1.293,
SOUN,1.0712,,1.0643,,1.078,,1.0542,,0.9317,,1.1767,
SOXL,0.9354,80.0,0.9214,79.0,0.9495,79.0,0.869,81.0,0.8332,80.0,0.9047,81.0
SOXQ,0.3546,,0.3404,,0.3688,,0.3199,,0.292,,0.3479,
SOXS,0.9354,74.0,0.7963,56.0,1.0746,85.0,0.8946,59.0,0.7238,34.0,1.0653,70.0
SOXX,0.3255,83.0,0.3196,82.0,0.3314,83.0,0.299,73.0,0.2841,77.0,0.3139,69.0
SOXY,0.2616,,0.1856,,0.3375,,0.2593,,0.1346,,0.384,
SOYB,0.1912,28.0,0.2258,65.0,0.1567,7.0,0.2002,30.0,0.2438,76.0,0.1567,2.0
SPAB,,,,,0.0876,,,,,,0.0876,
SPB,0.3317,60.0,0.2994,50.0,0.364,68.0,0.3157,55.0,0.2885,53.0,0.3429,60.0
SPBC,,,,,0.2686,,,,,,0.2686,
SPCE,0.8354,,0.6033,,1.0676,,1.1046,,0.6386,,1.5706,
SPDN,,,0.1253,,,,,,0.1253,,,
SPDW,,,0.1528,,,,,,0.1316,,,
SPEM,0.1683,,0.1707,,0.1659,,0.1639,,0.1406,,0.1873,
SPEU,0.1628,,0.14,,0.1855,,0.1609,,0.115,,0.2068,
SPFI,,,0.3179,,,,,,0.3179,,,
SPG,0.2148,48.0,0.203,46.0,0.2266,50.0,0.2486,57.0,0.1664,22.0,0.3307,69.0
SPGI,0.2229,55.0,0.2209,55.0,0.2249,56.0,0.2456,59.0,0.2304,50.0,0.2609,62.0
SPGM,0.1506,,0.1247,,0.1764,,0.1472,,0.1181,,0.1764,
SPGP,0.1884,,0.1729,,0.2039,,0.1828,,0.1595,,0.2061,
SPH,0.391,88.0,0.3068,83.0,0.4751,90.0,0.3486,88.0,0.2221,72.0,0.4751,90.0
SPHB,0.2846,69.0,0.2813,70.0,0.2879,67.0,0.2812,72.0,0.2656,71.0,0.2967,71.0
SPHD,0.1818,,0.1722,,0.1914,,0.1486,,0.1108,,0.1864,
SPHQ,0.2006,,0.217,,0.1841,,0.1894,,0.1836,,0.1953,
SPHR,0.5663,,0.5525,,0.5801,,0.5627,,0.5751,,0.5503,
SPIB,,,,,0.0811,,,,,,0.0811,
SPIP,,,,,0.1249,,,,,,0.1249,
SPIR,1.186,,0.9916,,1.3805,,1.0212,,0.9924,,1.0499,
SPLB,,,,,0.1463,,,,,,0.1463,
SPLG,0.1792,,0.177,,0.1815,,0.1746,,0.1705,,0.1786,
SPLV,0.1276,63.0,0.1234,65.0,0.1317,59.0,0.1214,38.0,0.1071,50.0,0.1356,22.0
SPMD,0.2084,,0.1741,,0.2428,,0.1804,,0.1519,,0.2088,
SPMO,0.206,,0.1993,,0.2126,,0.22,,0.2116,,0.2283,
SPNS,0.5014,,0.5635,,0.4393,,0.3706,,0.3411,,0.4001,
SPOK,,,0.6163,93.0,,,,,0.6163,98.0,,
SPOT,0.4508,64.0,0.4625,67.0,0.4392,61.0,0.4617,71.0,0.4552,71.0,0.4682,68.0
SPR,0.321,34.0,0.2382,13.0,0.4037,56.0,0.2994,32.0,0.2786,22.0,0.3201,39.0
SPRU,,,,,0.7908,,,,,,0.7468,
SPRX,0.5285,,0.5678,,0.4892,,0.4196,,0.3932,,0.4459,
SPRY,,,0.6795,,,,,,0.5993,,,
SPSC,0.3585,56.0,0.3662,61.0,0.3507,53.0,0.3654,66.0,0.3651,67.0,0.3657,66.0
SPSM,0.2198,,0.1926,,0.247,,0.2022,,0.1835,,0.2208,
SPT,0.7008,,0.6364,,0.7653,,0.6683,,0.6489,,0.6877,
SPTI,,,,,0.0765,,,,,,0.0765,
SPTL,0.1043,,0.0988,,0.1098,,0.152,,0.0905,,0.2134,
SPTM,0.1932,,0.2133,,0.1731,,0.1795,,0.1765,,0.1825,
SPTN,0.2618,5.0,0.2071,1.0,0.3164,21.0,0.2946,11.0,0.2935,21.0,0.2957,8.0
SPUU,0.3566,,0.385,,0.3283,,0.3223,,0.3128,,0.3317,
SPVM,0.1803,,0.1456,,0.2149,,0.1551,,0.1403,,0.1699,
SPVU,0.1383,,0.1198,,0.1568,,0.14,,0.1231,,0.1568,
SPXC,0.3379,42.0,0.3491,48.0,0.3267,38.0,0.391,72.0,0.3892,73.0,0.3927,72.0
SPXE,0.1686,,0.1641,,0.1731,,0.1693,,0.1557,,0.1829,
SPXL,0.5644,83.0,0.5262,79.0,0.6027,86.0,0.4814,60.0,0.4353,56.0,0.5275,62.0
SPXN,0.1872,,0.1811,,0.1934,,0.1793,,0.1625,,0.196,
SPXS,0.5606,80.0,0.5375,78.0,0.5836,81.0,0.5944,63.0,0.4818,42.0,0.7071,71.0
SPXT,0.1548,,0.1442,,0.1654,,0.1568,,0.1419,,0.1717,
SPXU,0.6014,80.0,0.5211,71.0,0.6817,87.0,0.6,55.0,0.4349,16.0,0.7652,77.0
SPXV,0.1751,,0.1617,,0.1885,,0.1751,,0.1558,,0.1944,
SPY,0.1772,71.0,0.1615,67.0,0.1929,76.0,0.1882,52.0,0.1919,69.0,0.1846,25.0
SPYD,0.1607,,0.1221,,0.1993,,0.153,,0.1125,,0.1936,
SPYG,0.2242,,0.2229,,0.2255,,0.2222,,0.2159,,0.2285,
SPYQ,0.662,,0.4937,,0.8302,,0.4304,,0.2926,,0.5681,
SPYT,0.2934,,0.1323,,0.4545,,0.2934,,0.1323,,0.4545,
SPYV,0.133,,0.1178,,0.1482,,0.1556,,0.1214,,0.1898,
SPYX,0.173,,0.1357,,0.2103,,0.1686,,0.1229,,0.2144,
SQM,0.376,48.0,0.3763,50.0,0.3756,45.0,0.4011,53.0,0.3785,55.0,0.4237,53.0
SQNS,,,1.0348,,,,,,1.0348,,,
SQQQ,0.771,84.0,0.6278,72.0,0.9141,92.0,0.7266,68.0,0.6078,57.0,0.8454,75.0
SQY,,,,,0.8376,,,,,,0.9626,
SR,0.2182,44.0,0.2034,46.0,0.2329,46.0,0.212,56.0,0.1917,54.0,0.2323,57.0
SRAD,0.6472,,0.6471,,0.6474,,0.5486,,0.5386,,0.5586,
SRCE,0.2927,,0.3026,,0.2829,,0.2766,,0.2632,,0.29,
SRDX,0.3597,25.0,0.356,28.0,0.3634,25.0,0.346,16.0,0.3133,10.0,0.3786,28.0
SRE,0.2986,91.0,0.2363,76.0,0.3609,94.0,0.251,81.0,0.2481,82.0,0.254,74.0
SRG,0.5332,73.0,0.5203,71.0,0.546,73.0,0.4644,57.0,0.356,48.0,0.5727,78.0
SRL,,,0.4739,,,,,,0.5213,,,
SRPT,0.6069,50.0,0.5956,50.0,0.6182,53.0,0.5108,9.0,0.5057,9.0,0.516,8.0
SRRK,0.7282,,0.7584,,0.698,,0.7045,,0.7171,,0.6919,
SRS,0.357,52.0,0.3575,54.0,0.3565,49.0,0.3858,49.0,0.3492,50.0,0.4223,47.0
SRTS,,,0.8095,,,,,,0.7749,,,
SRTY,0.8462,80.0,0.8274,80.0,0.8649,80.0,0.7155,62.0,0.6409,55.0,0.7901,69.0
SRVR,0.2176,,0.1913,,0.2438,,0.2091,,0.1744,,0.2438,
SSB,0.3631,76.0,0.3756,80.0,0.3507,71.0,0.2957,63.0,0.2778,63.0,0.3136,63.0
SSD,0.3228,49.0,0.3072,45.0,0.3384,54.0,0.3211,49.0,0.3205,51.0,0.3217,49.0
SSG,0.7777,88.0,0.6534,75.0,0.9021,93.0,0.7648,94.0,0.6714,85.0,0.8581,95.0
SSNC,0.2288,13.0,0.2416,23.0,0.2161,9.0,0.2453,17.0,0.2345,15.0,0.2561,19.0
SSO,0.3942,75.0,0.4055,78.0,0.3829,73.0,0.3305,39.0,0.2938,35.0,0.3672,42.0
SSP,1.092,98.0,1.1058,98.0,1.0781,97.0,0.9974,99.0,1.0401,99.0,0.9548,98.0
SSRM,0.5511,,0.5424,,0.5598,,0.5613,,0.5619,,0.5607,
SSSS,0.99,,0.6593,,1.3207,,0.6934,,0.6473,,0.7395,
SSTI,0.638,,0.6579,,0.6181,,0.7088,,0.7501,,0.6675,
SSTK,0.5911,88.0,0.586,87.0,0.5962,87.0,0.5222,85.0,0.4624,57.0,0.5819,97.0
SSYS,0.5614,66.0,0.4912,48.0,0.6317,80.0,0.496,48.0,0.5044,55.0,0.4877,39.0
ST,0.3721,83.0,0.3867,86.0,0.3575,77.0,0.3606,88.0,0.3244,75.0,0.3968,92.0
STAA,0.7102,73.0,0.7102,71.0,0.7102,71.0,0.7075,78.0,0.7061,78.0,0.7089,76.0
STAG,0.2301,49.0,0.2095,44.0,0.2507,57.0,0.2274,54.0,0.1999,43.0,0.2549,67.0
STBA,,,,,0.3651,64.0,,,,,0.3651,67.0
STC,0.3021,35.0,0.3024,39.0,0.3017,34.0,0.3038,46.0,0.2832,43.0,0.3244,50.0
STCE,0.6188,,0.5117,,0.7259,,0.6208,,0.571,,0.6706,
STE,0.2446,35.0,0.2428,39.0,0.2465,34.0,0.2732,59.0,0.2628,55.0,0.2836,62.0
STEP,0.4551,,0.4492,,0.461,,0.4032,,0.4083,,0.398,
STGW,,,0.5154,,,,,,0.5154,,,
STHO,0.5006,,0.476,,0.5252,,0.5006,,0.476,,0.5252,
STIM,1.143,,1.2066,,1.0795,,1.2866,,1.2356,,1.3375,
STKL,0.5846,56.0,0.6435,68.0,0.5258,43.0,0.5052,42.0,0.497,42.0,0.5135,42.0
STKS,,,,,0.8245,,,,,,0.7705,
STLA,0.4025,,0.4024,,0.4027,,0.4492,,0.4478,,0.4505,
STLD,0.3524,37.0,0.3386,33.0,0.3662,42.0,0.3538,38.0,0.3549,46.0,0.3526,30.0
STM,0.4308,70.0,0.4392,73.0,0.4223,64.0,0.407,62.0,0.4179,71.0,0.3961,50.0
STN,0.3594,,0.3143,,0.4044,,0.2881,,0.2885,,0.2876,
STNE,0.4483,,0.4119,,0.4847,,0.4954,,0.4897,,0.501,
STNG,0.4691,31.0,0.4678,33.0,0.4704,32.0,0.452,28.0,0.3908,20.0,0.5133,37.0
STOK,0.873,,0.8703,,0.8758,,0.8249,,0.8278,,0.822,
STR,0.4296,88.0,0.5057,94.0,0.3535,76.0,0.3565,82.0,0.3134,75.0,0.3996,83.0
STRA,0.2939,27.0,0.2977,30.0,0.2901,25.0,0.3389,35.0,0.3171,30.0,0.3608,39.0
STRL,0.6163,87.0,0.6129,84.0,0.6198,87.0,0.6572,97.0,0.6515,97.0,0.663,97.0
STRV,,,0.1457,,,,,,0.1457,,,
STT,0.2934,62.0,0.2236,33.0,0.3631,78.0,0.2639,39.0,0.264,49.0,0.2637,30.0
STVN,0.7862,,0.5786,,0.9939,,0.577,,0.5775,,0.5764,
STWD,0.2268,62.0,0.1173,14.0,0.3362,85.0,0.188,32.0,0.1913,65.0,0.1846,25.0
STX,0.3247,31.0,0.3253,34.0,0.3241,30.0,0.3604,31.0,0.365,50.0,0.3558,18.0
STZ,0.3014,74.0,0.3012,75.0,0.3016,73.0,0.2967,70.0,0.2561,44.0,0.3374,83.0
SU,0.2688,35.0,0.2623,33.0,0.2752,37.0,0.22,4.0,0.1686,2.0,0.2714,12.0
SUI,0.2128,34.0,0.1744,23.0,0.2513,51.0,0.2576,68.0,0.2638,74.0,0.2514,57.0
SUN,0.2198,28.0,0.235,52.0,0.2046,15.0,0.2455,45.0,0.1745,47.0,0.3165,46.0
SUNS,0.4274,,0.2621,,0.5928,,0.4274,,0.2621,,0.5928,
SUPN,0.4141,17.0,0.4119,22.0,0.4163,20.0,0.4086,12.0,0.4075,16.0,0.4097,14.0
SUPV,0.693,,0.6922,,0.6938,,0.6628,,0.6637,,0.662,
SUSA,0.1834,,0.1757,,0.191,,0.1733,,0.1592,,0.1873,
SVC,0.6749,,0.6291,,0.7208,,0.6474,,0.6291,,0.6657,
SVM,0.6834,66.0,0.6719,63.0,0.695,74.0,0.5348,5.0,0.4807,2.0,0.5889,22.0
SVOL,0.1989,,0.118,,0.2799,,0.2398,,0.1162,,0.3634,
SVV,,,0.6854,,,,,,0.7053,,,
SW,0.4472,,0.3642,,0.5301,,0.3647,,0.3043,,0.425,
SWBI,0.3574,,0.3859,,0.3289,,0.4381,,0.4348,,0.4413,
SWIM,0.8435,,0.8324,,0.8546,,0.84,,0.8254,,0.8546,
SWK,0.274,60.0,0.3111,73.0,0.2368,41.0,0.307,63.0,0.2431,41.0,0.3708,84.0
SWKS,0.3414,31.0,0.332,30.0,0.3507,34.0,0.3554,22.0,0.2898,6.0,0.4211,44.0
SWTX,1.5172,,1.5371,,1.4973,,0.509,,0.4708,,0.5473,
SWX,0.2699,56.0,0.2181,42.0,0.3217,75.0,0.2252,51.0,0.2298,57.0,0.2205,45.0
SXC,0.3667,22.0,0.3639,27.0,0.3695,21.0,0.3363,13.0,0.28,6.0,0.3926,24.0
SXI,0.281,49.0,0.2021,14.0,0.36,77.0,0.2426,26.0,0.2391,28.0,0.2462,25.0
SXT,0.2408,25.0,0.2127,16.0,0.2688,43.0,0.2622,57.0,0.2434,49.0,0.2811,64.0
SYBT,0.344,,0.3696,,0.3183,,0.3219,,0.3177,,0.3261,
SYF,0.3732,75.0,0.3812,77.0,0.3651,71.0,0.3541,75.0,0.32,72.0,0.3883,74.0
SYK,0.1929,31.0,0.1896,31.0,0.1962,33.0,0.2344,41.0,0.2378,49.0,0.2309,28.0
SYM,0.6324,,0.6163,,0.6486,,0.6831,,0.7039,,0.6623,
SYNA,0.4789,59.0,0.4851,61.0,0.4727,56.0,0.5151,76.0,0.5104,77.0,0.5198,72.0
SYRE,0.8886,,0.8717,,0.9054,,0.8804,,0.8241,,0.9368,
SYY,0.1878,44.0,0.1455,15.0,0.23,68.0,0.2432,71.0,0.2552,81.0,0.2311,54.0
T,0.219,69.0,0.2142,73.0,0.2239,67.0,0.2543,74.0,0.1829,53.0,0.3258,77.0
TAC,0.4544,,0.4614,,0.4473,,0.4344,,0.3916,,0.4771,
TAGS,,,0.1358,,,,,,0.1358,,,
TAK,0.1996,,0.1574,,0.2418,,0.2133,,0.149,,0.2776,
TAL,0.5393,71.0,0.5439,73.0,0.5347,71.0,0.5404,71.0,0.5356,74.0,0.5452,68.0
TALK,0.7158,,0.6863,,0.7453,,0.7962,,0.7317,,0.8606,
TALO,0.4794,,0.4921,,0.4667,,0.4846,,0.4882,,0.4811,
TAN,0.3829,48.0,0.369,48.0,0.3967,49.0,0.4008,55.0,0.3867,66.0,0.4148,45.0
TAP,0.2815,67.0,0.2507,56.0,0.3123,78.0,0.2705,69.0,0.2261,39.0,0.3148,74.0
TARA,,,1.3932,,,,,,1.3932,,,
TARK,1.0178,,1.0523,,0.9833,,0.8352,,0.7971,,0.8734,
TARS,0.555,,0.6139,,0.496,,0.4944,,0.4763,,0.5126,
TASK,0.5114,,0.5464,,0.4765,,0.5831,,0.5808,,0.5853,
TBBB,0.4989,,0.4774,,0.5204,,0.4594,,0.4544,,0.4644,
TBBK,0.4694,49.0,0.4741,53.0,0.4646,52.0,0.4658,57.0,0.4775,64.0,0.4541,51.0
TBCH,0.4734,,0.462,,0.4847,,0.6282,,0.7164,,0.5399,
TBF,0.1447,52.0,0.108,21.0,0.1814,81.0,0.1285,25.0,0.0641,1.0,0.1929,80.0
TBI,,,0.5803,80.0,,,,,0.5803,91.0,,
TBLA,,,,,0.6054,,,,,,0.6054,
TBLU,0.1929,,0.1816,,0.2041,,0.1908,,0.1802,,0.2013,
TBNK,,,0.3524,,,,,,0.3524,,,
TBPH,,,0.6598,64.0,,,,,0.6229,67.0,,
TBRG,1.2008,,1.7884,,0.6132,,0.5595,,0.5736,,0.5454,
TBT,0.2372,31.0,0.2239,28.0,0.2506,37.0,0.3108,40.0,0.1785,11.0,0.4431,81.0
TCBI,0.3839,59.0,0.3948,62.0,0.373,57.0,0.3495,54.0,0.3486,55.0,0.3503,54.0
TCBK,0.2928,44.0,0.2881,46.0,0.2974,47.0,0.296,57.0,0.2881,60.0,0.3039,55.0
TCHI,,,0.3299,,,,,,0.3144,,,
TCMD,,,0.5854,,,,,,0.5753,,,
TCOM,0.4684,,0.4048,,0.532,,0.4424,,0.4372,,0.4476,
TCX,0.6172,77.0,0.6864,82.0,0.548,70.0,0.5998,83.0,0.6066,84.0,0.593,84.0
TD,0.1955,57.0,0.1597,37.0,0.2312,70.0,0.2034,57.0,0.2079,66.0,0.1989,43.0
TDC,0.4214,70.0,0.3334,43.0,0.5093,86.0,0.4381,81.0,0.4358,78.0,0.4404,83.0
TDG,0.2351,34.0,0.2363,35.0,0.2339,32.0,0.2858,51.0,0.2824,50.0,0.2891,52.0
TDIV,0.2432,74.0,0.2202,69.0,0.2661,77.0,0.225,74.0,0.2087,76.0,0.2414,73.0
TDOC,0.6417,70.0,0.6295,71.0,0.6539,69.0,0.6967,87.0,0.7044,91.0,0.689,78.0
TDS,0.5499,90.0,0.4788,84.0,0.6211,93.0,0.5622,95.0,0.549,96.0,0.5755,95.0
TDW,0.5283,71.0,0.4955,68.0,0.5611,76.0,0.5505,78.0,0.5485,78.0,0.5525,77.0
TDY,0.2656,42.0,0.2621,42.0,0.269,42.0,0.231,26.0,0.2316,28.0,0.2305,25.0
TE,1.1476,100.0,0.8596,100.0,1.4355,100.0,1.2426,100.0,1.0498,100.0,1.4355,100.0
TEAM,0.4522,57.0,0.4573,59.0,0.4471,57.0,0.5059,80.0,0.4968,79.0,0.515,80.0
TECB,0.2316,,0.2302,,0.2331,,0.2374,,0.233,,0.2418,
TECH,0.4048,84.0,0.4315,89.0,0.3781,77.0,0.408,93.0,0.4065,93.0,0.4094,93.0
TECK,0.5204,80.0,0.4936,76.0,0.5471,85.0,0.3624,10.0,0.3485,18.0,0.3764,10.0
TECL,0.8454,90.0,0.8805,92.0,0.8103,87.0,0.6463,74.0,0.5908,69.0,0.7018,78.0
TECS,0.8005,84.0,0.7561,81.0,0.8449,86.0,0.7669,73.0,0.6861,69.0,0.8477,74.0
TEL,0.2757,62.0,0.301,74.0,0.2504,50.0,0.2442,46.0,0.2529,50.0,0.2354,35.0
TEM,0.9324,,0.9292,,0.9357,,0.898,,0.8728,,0.9233,
TEN,0.6912,84.0,0.6542,82.0,0.7282,86.0,0.4371,57.0,0.2621,6.0,0.6121,78.0
TENB,0.394,,0.4785,,0.3095,,0.3921,,0.4239,,0.3603,
TEO,0.5199,71.0,0.3337,28.0,0.7061,88.0,0.5199,78.0,0.3337,33.0,0.7061,94.0
TER,0.4384,67.0,0.4504,70.0,0.4264,63.0,0.4299,63.0,0.4095,56.0,0.4503,70.0
TERN,2.469,,3.2983,,1.6398,,2.469,,3.2983,,1.6398,
TESL,0.6278,,0.629,,0.6267,,0.5725,,0.5586,,0.5864,
TEVA,0.4139,81.0,0.4761,89.0,0.3517,70.0,0.4266,79.0,0.432,81.0,0.4213,77.0
TEX,0.427,56.0,0.4229,56.0,0.4312,57.0,0.4381,61.0,0.4163,55.0,0.4599,65.0
TFC,0.2732,,0.2809,,0.2655,,0.2931,,0.2093,,0.3768,
TFI,,,,,0.0839,57.0,,,,,0.1277,71.0
TFII,0.4128,,0.4643,,0.3612,,0.3788,,0.372,,0.3855,
TFIN,0.5218,,0.5676,,0.476,,0.4262,,0.4338,,0.4187,
TFPM,0.3541,,0.3622,,0.346,,0.3796,,0.4092,,0.35,
TFX,0.3272,76.0,0.3222,75.0,0.3323,76.0,0.347,89.0,0.33,85.0,0.364,93.0
TG,0.4712,68.0,0.4824,71.0,0.46,61.0,0.5782,95.0,0.4824,85.0,0.6739,97.0
TGB,0.5589,20.0,0.5483,19.0,0.5694,25.0,0.654,41.0,0.5464,9.0,0.7617,74.0
TGI,,,,,0.1265,1.0,,,,,0.1265,1.0
TGLS,0.4401,,0.456,,0.4242,,0.4372,,0.4538,,0.4206,
TGNA,0.3273,41.0,0.3285,46.0,0.326,40.0,0.3356,57.0,0.3015,40.0,0.3698,73.0
TGS,0.6136,,0.6334,,0.5939,,0.599,,0.5838,,0.6143,
TGT,0.2994,73.0,0.3,73.0,0.2988,72.0,0.356,87.0,0.3622,88.0,0.3497,82.0
TGTX,0.6389,15.0,0.6234,15.0,0.6544,20.0,0.6336,1.0,0.6249,1.0,0.6422,2.0
TH,0.7209,,0.7251,,0.7167,,0.628,,0.6108,,0.6453,
THC,0.4175,39.0,0.4361,45.0,0.3989,34.0,0.4188,30.0,0.4123,31.0,0.4253,30.0
THCH,0.928,,0.9244,,0.9315,,0.928,,0.9244,,0.9315,
THD,0.2445,64.0,0.212,59.0,0.277,71.0,0.2436,84.0,0.2101,85.0,0.277,79.0
THFF,,,,,0.3174,,,,,,0.3,
THG,0.2144,35.0,0.2203,48.0,0.2086,27.0,0.2226,55.0,0.2098,50.0,0.2354,55.0
THNQ,0.2653,,0.2587,,0.2719,,0.2614,,0.2522,,0.2706,
THO,0.399,57.0,0.3704,48.0,0.4277,63.0,0.3962,56.0,0.3626,47.0,0.4299,62.0
THR,,,0.338,44.0,,,,,0.338,52.0,,
THRD,,,,,0.6252,,,,,,0.6252,
THRM,0.392,49.0,0.3925,51.0,0.3916,49.0,0.4278,81.0,0.4285,81.0,0.427,81.0
THRY,,,0.5024,,,,,,0.5024,,,
THS,0.4714,89.0,0.4957,91.0,0.4472,84.0,0.389,81.0,0.3938,82.0,0.3843,79.0
TIGR,0.8452,,0.8339,,0.8566,,0.896,,0.8759,,0.9162,
TILE,0.4089,54.0,0.3491,36.0,0.4686,70.0,0.4376,75.0,0.4067,65.0,0.4686,81.0
TIMB,,,,,0.3241,,,,,,0.367,
TINY,0.415,31.0,0.428,38.0,0.402,27.0,0.3663,23.0,0.3704,25.0,0.3622,22.0
TIP,0.0461,23.0,0.0101,1.0,0.0822,81.0,0.0612,34.0,0.0101,1.0,0.1123,76.0
TIPT,0.5438,,0.4078,,0.6799,,0.369,,0.353,,0.3851,
TITN,1.3291,100.0,1.3214,100.0,1.3368,100.0,0.5459,79.0,0.5453,79.0,0.5466,77.0
TIXT,0.7568,,0.7625,,0.751,,0.7568,,0.7625,,0.751,
TJX,0.1894,23.0,0.1902,25.0,0.1886,22.0,0.2288,21.0,0.2059,13.0,0.2517,42.0
TK,0.415,51.0,0.4435,60.0,0.3866,43.0,0.4063,50.0,0.426,59.0,0.3866,42.0
TKC,0.9722,99.0,1.4517,100.0,0.4927,71.0,0.5596,88.0,0.6266,93.0,0.4927,74.0
TKO,0.4815,,0.477,,0.486,,0.3688,,0.3406,,0.3969,
TKR,0.348,65.0,0.2852,39.0,0.4107,81.0,0.2914,32.0,0.2784,32.0,0.3045,31.0
TLH,0.1736,92.0,0.2035,97.0,0.1437,80.0,0.117,69.0,0.0818,66.0,0.1523,75.0
TLN,0.6138,,0.6301,,0.5975,,0.599,,0.5965,,0.6014,
TLRY,1.3438,,1.5282,,1.1595,,0.9916,,1.0506,,0.9326,
TLS,0.8763,,0.8209,,0.9317,,0.8466,,0.8209,,0.8722,
TLT,0.111,35.0,0.1134,40.0,0.1086,28.0,0.1718,65.0,0.1793,93.0,0.1644,20.0
TM,0.2757,79.0,0.2749,80.0,0.2765,78.0,0.2658,70.0,0.2166,49.0,0.3151,84.0
TMC,1.1031,,0.9619,,1.2444,,1.1402,,1.2543,,1.0261,
TMDX,0.7061,,0.7198,,0.6924,,0.8235,,0.812,,0.835,
TME,0.5008,,0.467,,0.5346,,0.4874,,0.4886,,0.4862,
TMF,0.3608,33.0,0.3047,17.0,0.4169,54.0,0.481,60.0,0.4368,51.0,0.5252,71.0
TMHC,0.48,80.0,0.3274,33.0,0.6327,96.0,0.3843,62.0,0.3858,61.0,0.3829,61.0
TMO,0.2436,59.0,0.2443,60.0,0.243,57.0,0.2706,69.0,0.2624,65.0,0.2787,73.0
TMP,0.2752,43.0,0.2249,24.0,0.3255,64.0,0.2982,69.0,0.2632,60.0,0.3331,73.0
TMQ,0.8349,,0.8388,,0.831,,0.8349,,0.8388,,0.831,
TMUS,0.2434,39.0,0.2474,41.0,0.2395,37.0,0.2722,38.0,0.2764,45.0,0.2679,32.0
TMV,0.344,28.0,0.3273,24.0,0.3606,34.0,0.456,47.0,0.3732,34.0,0.5388,71.0
TNA,0.6748,68.0,0.6694,69.0,0.6801,68.0,0.6058,55.0,0.5456,48.0,0.666,61.0
TNC,0.2649,28.0,0.2573,30.0,0.2725,33.0,0.2608,31.0,0.2526,31.0,0.269,33.0
TNDM,0.5541,41.0,0.4158,8.0,0.6924,75.0,0.7554,89.0,0.7362,88.0,0.7745,90.0
TNET,0.477,82.0,0.575,92.0,0.379,56.0,0.3828,57.0,0.3526,33.0,0.413,75.0
TNK,0.5142,39.0,0.5013,41.0,0.5272,41.0,0.4313,21.0,0.4032,22.0,0.4594,21.0
TNL,0.3766,43.0,0.3608,42.0,0.3923,49.0,0.3478,27.0,0.3241,28.0,0.3714,34.0
TNYA,2.2151,,1.4404,,2.9898,,2.3144,,1.6391,,2.9898,
TOL,0.387,62.0,0.4459,77.0,0.328,40.0,0.3696,46.0,0.3658,48.0,0.3734,42.0
TOLZ,0.171,,0.134,,0.2079,,0.171,,0.134,,0.2079,
TOPT,0.2384,,0.2319,,0.245,,0.2196,,0.214,,0.2251,
TOST,0.488,,0.4845,,0.4914,,0.494,,0.4722,,0.5158,
TOTL,,,,,0.0963,,,,,,0.0963,
TOWN,,,,,0.3768,68.0,,,,,0.321,60.0
TPB,0.4582,,0.4565,,0.4599,,0.4858,,0.4914,,0.4803,
TPC,0.5839,78.0,0.591,79.0,0.5768,77.0,0.5841,87.0,0.5873,88.0,0.581,86.0
TPG,0.3531,,0.307,,0.3992,,0.462,,0.4611,,0.4628,
TPH,0.3228,27.0,0.2611,5.0,0.3845,59.0,0.389,69.0,0.3694,59.0,0.4085,76.0
TPIC,1.8788,,2.377,,1.3806,,1.8788,,2.377,,1.3806,
TPL,0.437,,0.4304,,0.4437,,0.5021,,0.497,,0.5072,
